Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.3-192.168.10.12-53-5075-17,192.168.10.12,5075,192.168.10.3,53,17,7/7/2017 3:42,97007,2,2,82,168,41,41,41,0,84,84,84,0,2577.133609,41.23413774,32335.66667,56003.55347,97003,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,64,64,20.61706887,20.61706887,41,84,58.2,23.55206997,554.7,0,0,0,0,0,0,0,0,1,72.75,41,84,64,0,0,0,0,0,0,2,82,2,168,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-12133-17,192.168.10.12,12133,192.168.10.3,53,17,7/7/2017 3:42,205163,2,2,80,256,40,40,40,0,128,128,128,0,1637.722201,19.49669287,68387.66667,118405.0161,205110,4,49,49,0,49,49,4,4,0,4,4,0,0,0,0,64,64,9.748346437,9.748346437,40,128,75.2,48.19958506,2323.2,0,0,0,0,0,0,0,0,1,94,40,128,64,0,0,0,0,0,0,2,80,2,256,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-58471-17,192.168.10.12,58471,192.168.10.3,53,17,7/7/2017 3:42,191,2,2,86,162,43,43,43,0,81,81,81,0,1298429.319,20942.40838,63.66666667,104.2129231,184,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,10471.20419,10471.20419,43,81,58.2,20.81345719,433.2,0,0,0,0,0,0,0,0,1,72.75,43,81,64,0,0,0,0,0,0,2,86,2,162,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-48648-17,192.168.10.12,48648,192.168.10.3,53,17,7/7/2017 3:42,23998,2,2,82,248,41,41,41,0,124,124,124,0,13751.14593,166.6805567,7999.333333,13849.18959,23991,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,83.34027836,83.34027836,41,124,74.2,45.46097227,2066.7,0,0,0,0,0,0,0,0,1,92.75,41,124,64,0,0,0,0,0,0,2,82,2,248,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-31980-17,192.168.10.12,31980,192.168.10.3,53,17,7/7/2017 3:42,24585,2,2,64,152,32,32,32,0,76,76,76,0,8785.845027,162.7008338,8195,14189.82632,24580,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,64,64,81.35041692,81.35041692,32,76,49.6,24.09979253,580.8,0,0,0,0,0,0,0,0,1,62,32,76,64,0,0,0,0,0,0,2,64,2,152,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-27955-17,192.168.10.12,27955,192.168.10.3,53,17,7/7/2017 3:42,49294,2,2,80,124,40,40,40,0,62,62,62,0,4138.434698,81.14577839,16431.33333,28455.57408,49289,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,64,64,40.5728892,40.5728892,40,62,48.8,12.04989627,145.2,0,0,0,0,0,0,0,0,1,61,40,62,64,0,0,0,0,0,0,2,80,2,124,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-45455-17,192.168.10.12,45455,192.168.10.3,53,17,7/7/2017 3:42,47138,2,2,62,254,31,31,31,0,127,127,127,0,6703.720989,84.85722771,15712.66667,27170.9782,47087,4,47,47,0,47,47,4,4,0,4,4,0,0,0,0,64,64,42.42861386,42.42861386,31,127,69.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,86.75,31,127,64,0,0,0,0,0,0,2,62,2,254,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-41814-17,192.168.10.12,41814,192.168.10.3,53,17,7/7/2017 3:42,285,2,2,96,180,48,48,48,0,90,90,90,0,968421.0526,14035.08772,95,93.60021367,191,4,191,191,0,191,191,4,4,0,4,4,0,0,0,0,64,64,7017.54386,7017.54386,48,90,64.8,23.00434742,529.2,0,0,0,0,0,0,0,0,1,81,48,90,64,0,0,0,0,0,0,2,96,2,180,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-5889-17,192.168.10.12,5889,192.168.10.3,53,17,7/7/2017 3:42,92200,2,2,62,262,31,31,31,0,131,131,131,0,3514.099783,43.38394794,30733.33333,53229.09676,92197,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,64,64,21.69197397,21.69197397,31,131,71,54.77225575,3000,0,0,0,0,0,0,0,0,1,88.75,31,131,64,0,0,0,0,0,0,2,62,2,262,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-47110-17,192.168.10.12,47110,192.168.10.3,53,17,7/7/2017 3:42,24253,2,2,64,96,32,32,32,0,48,48,48,0,6597.122006,164.9280501,8084.333333,13958.32534,24202,4,47,47,0,47,47,4,4,0,4,4,0,0,0,0,64,64,82.46402507,82.46402507,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-58994-17,192.168.10.12,58994,192.168.10.3,53,17,7/7/2017 3:42,24521,2,2,62,338,31,31,31,0,169,169,169,0,16312.54843,163.1254843,8173.666667,14153.74188,24517,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,64,64,81.56274214,81.56274214,31,169,86.2,75.58571294,5713.2,0,0,0,0,0,0,0,0,1,107.75,31,169,64,0,0,0,0,0,0,2,62,2,338,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-45568-17,192.168.10.12,45568,192.168.10.3,53,17,7/7/2017 3:42,225,2,2,86,198,43,43,43,0,99,99,99,0,1262222.222,17777.77778,75,88.63972022,174,3,48,48,0,48,48,3,3,0,3,3,0,0,0,0,64,64,8888.888889,8888.888889,43,99,65.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,81.75,43,99,64,0,0,0,0,0,0,2,86,2,198,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-6344-17,192.168.10.12,6344,192.168.10.3,53,17,7/7/2017 3:42,24033,2,2,62,178,31,31,31,0,89,89,89,0,9986.26888,166.4378147,8011,13831.31002,23982,3,48,48,0,48,48,3,3,0,3,3,0,0,0,0,64,80,83.21890734,83.21890734,31,89,54.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,67.75,31,89,64,0,0,0,0,0,0,2,62,2,178,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-52233-17,192.168.10.12,52233,192.168.10.3,53,17,7/7/2017 3:42,239,2,2,86,222,43,43,43,0,111,111,111,0,1288702.929,16736.40167,79.66666667,97.67974884,189,1,1,1,0,1,1,49,49,0,49,49,0,0,0,0,64,64,8368.200837,8368.200837,43,111,70.2,37.24513391,1387.2,0,0,0,0,0,0,0,0,1,87.75,43,111,64,0,0,0,0,0,0,2,86,2,222,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-58783-17,192.168.10.12,58783,192.168.10.3,53,17,7/7/2017 3:42,258,2,2,82,324,41,41,41,0,162,162,162,0,1573643.411,15503.87597,86,145.4957044,254,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,64,64,7751.937984,7751.937984,41,162,89.4,66.27442946,4392.3,0,0,0,0,0,0,0,0,1,111.75,41,162,64,0,0,0,0,0,0,2,82,2,324,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-40815-17,192.168.10.12,40815,192.168.10.3,53,17,7/7/2017 3:42,207,2,2,80,156,40,40,40,0,78,78,78,0,1140096.618,19323.6715,69,113.4504297,200,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,9661.835749,9661.835749,40,78,55.2,20.81345719,433.2,0,0,0,0,0,0,0,0,1,69,40,78,64,0,0,0,0,0,0,2,80,2,156,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-43824-17,192.168.10.12,43824,192.168.10.3,53,17,7/7/2017 3:42,24286,2,2,94,256,47,47,47,0,128,128,128,0,14411.59516,164.7039447,8095.333333,14018.06457,24282,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,64,64,82.35197233,82.35197233,47,128,79.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,99.25,47,128,64,0,0,0,0,0,0,2,94,2,256,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-38946-17,192.168.10.12,38946,192.168.10.3,53,17,7/7/2017 3:42,900,2,2,96,148,48,48,48,0,74,74,74,0,271111.1111,4444.444444,300,516.1521094,896,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,64,64,2222.222222,2222.222222,48,74,58.4,14.2407865,202.8,0,0,0,0,0,0,0,0,1,73,48,74,64,0,0,0,0,0,0,2,96,2,148,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-38224-17,192.168.10.12,38224,192.168.10.3,53,17,7/7/2017 3:42,24339,2,2,82,424,41,41,41,0,212,212,212,0,20789.67912,164.3452895,8113,14004.51652,24284,4,51,51,0,51,51,4,4,0,4,4,0,0,0,0,64,64,82.17264473,82.17264473,41,212,109.4,93.66055733,8772.3,0,0,0,0,0,0,0,0,1,136.75,41,212,64,0,0,0,0,0,0,2,82,2,424,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-59091-17,192.168.10.12,59091,192.168.10.3,53,17,7/7/2017 3:42,61985,2,2,94,350,47,47,47,0,175,175,175,0,7163.023312,64.53174155,20661.66667,35742.02989,61933,4,48,48,0,48,48,4,4,0,4,4,0,0,0,0,64,64,32.26587078,32.26587078,47,175,98.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,122.75,47,175,64,0,0,0,0,0,0,2,94,2,350,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-55991-17,192.168.10.12,55991,192.168.10.3,53,17,7/7/2017 3:42,60848,2,2,60,172,30,30,30,0,86,86,86,0,3812.779385,65.7375756,20282.66667,35086.4491,60797,3,48,48,0,48,48,3,3,0,3,3,0,0,0,0,80,64,32.8687878,32.8687878,30,86,52.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,65.5,30,86,80,0,0,0,0,0,0,2,60,2,172,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-12825-17,192.168.10.12,12825,192.168.10.3,53,17,7/7/2017 3:42,46910,2,2,70,242,35,35,35,0,121,121,121,0,6651.033895,85.26966532,15636.66667,27038.47676,46858,4,48,48,0,48,48,4,4,0,4,4,0,0,0,0,64,64,42.63483266,42.63483266,35,121,69.4,47.10413995,2218.8,0,0,0,0,0,0,0,0,1,86.75,35,121,64,0,0,0,0,0,0,2,70,2,242,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-63582-17,192.168.10.12,63582,192.168.10.3,53,17,7/7/2017 3:42,281,2,2,64,256,32,32,32,0,128,128,128,0,1138790.036,14234.87544,93.66666667,120.951781,231,3,47,47,0,47,47,3,3,0,3,3,0,0,0,0,64,64,7117.437722,7117.437722,32,128,70.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,88,32,128,64,0,0,0,0,0,0,2,64,2,256,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-21991-17,192.168.10.12,21991,192.168.10.3,53,17,7/7/2017 3:42,24537,2,2,66,244,33,33,33,0,122,122,122,0,12633.98133,163.019114,8179,14162.97949,24533,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,64,64,81.509557,81.509557,33,122,68.6,48.74730762,2376.3,0,0,0,0,0,0,0,0,1,85.75,33,122,64,0,0,0,0,0,0,2,66,2,244,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-8330-17,192.168.10.12,8330,192.168.10.3,53,17,7/7/2017 3:42,59982,2,2,60,172,30,30,30,0,86,86,86,0,3867.827015,66.68667267,19994,34626.29375,59977,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,80,80,33.34333633,33.34333633,30,86,52.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,65.5,30,86,80,0,0,0,0,0,0,2,60,2,172,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-39802-17,192.168.10.12,39802,192.168.10.3,53,17,7/7/2017 3:42,173,2,2,64,120,32,32,32,0,60,60,60,0,1063583.815,23121.38728,57.66666667,98.14954576,171,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,11560.69364,11560.69364,32,60,43.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,54,32,60,64,0,0,0,0,0,0,2,64,2,120,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-35081-17,192.168.10.12,35081,192.168.10.3,53,17,7/7/2017 3:42,108229,2,2,66,274,33,33,33,0,137,137,137,0,3141.487032,36.95867097,36076.33333,62441.87869,108178,4,47,47,0,47,47,4,4,0,4,4,0,0,0,0,64,64,18.47933548,18.47933548,33,137,74.6,56.96314598,3244.8,0,0,0,0,0,0,0,0,1,93.25,33,137,64,0,0,0,0,0,0,2,66,2,274,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-18004-17,192.168.10.12,18004,192.168.10.3,53,17,7/7/2017 3:42,246,2,2,86,204,43,43,43,0,102,102,102,0,1178861.789,16260.1626,82,98.72689603,193,4,49,49,0,49,49,4,4,0,4,4,0,0,0,0,64,64,8130.081301,8130.081301,43,102,66.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,83.25,43,102,64,0,0,0,0,0,0,2,86,2,204,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-20018-17,192.168.10.12,20018,192.168.10.3,53,17,7/7/2017 3:42,207,2,2,64,96,32,32,32,0,48,48,48,0,772946.8599,19323.6715,69,77.65951326,155,4,48,48,0,48,48,4,4,0,4,4,0,0,0,0,64,64,9661.835749,9661.835749,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-14466-17,192.168.10.12,14466,192.168.10.3,53,17,7/7/2017 3:42,179,2,2,80,156,40,40,40,0,78,78,78,0,1318435.754,22346.36872,59.66666667,97.28480525,172,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,11173.18436,11173.18436,40,78,55.2,20.81345719,433.2,0,0,0,0,0,0,0,0,1,69,40,78,64,0,0,0,0,0,0,2,80,2,156,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-52821-17,192.168.10.12,52821,192.168.10.3,53,17,7/7/2017 3:42,47795,2,2,80,124,40,40,40,0,62,62,62,0,4268.228894,83.69076263,15931.66667,27550.29801,47744,3,48,48,0,48,48,3,3,0,3,3,0,0,0,0,64,64,41.84538132,41.84538132,40,62,48.8,12.04989627,145.2,0,0,0,0,0,0,0,0,1,61,40,62,64,0,0,0,0,0,0,2,80,2,124,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-25796-17,192.168.10.12,25796,192.168.10.3,53,17,7/7/2017 3:42,445,2,2,90,172,45,45,45,0,86,86,86,0,588764.0449,8988.764045,148.3333333,214.9635628,395,1,49,49,0,49,49,1,1,0,1,1,0,0,0,0,64,64,4494.382022,4494.382022,45,86,61.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,76.75,45,86,64,0,0,0,0,0,0,2,90,2,172,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-7400-17,192.168.10.12,7400,192.168.10.3,53,17,7/7/2017 3:42,60353,2,2,60,124,30,30,30,0,62,62,62,0,3048.729972,66.27673852,20117.66667,34800.66077,60302,3,48,48,0,48,48,3,3,0,3,3,0,0,0,0,80,80,33.13836926,33.13836926,30,62,42.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,53.5,30,62,80,0,0,0,0,0,0,2,60,2,124,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-26423-17,192.168.10.12,26423,192.168.10.3,53,17,7/7/2017 3:42,109139,2,2,68,340,34,34,34,0,170,170,170,0,3738.35201,36.6505099,36379.66667,62967.26775,109088,3,48,48,0,48,48,3,3,0,3,3,0,0,0,0,80,64,18.32525495,18.32525495,34,170,88.4,74.49026782,5548.8,0,0,0,0,0,0,0,0,1,110.5,34,170,80,0,0,0,0,0,0,2,68,2,340,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-58148-17,192.168.10.12,58148,192.168.10.3,53,17,7/7/2017 3:42,350,2,2,86,228,43,43,43,0,114,114,114,0,897142.8571,11428.57143,116.6666667,200.3430391,348,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,64,64,5714.285714,5714.285714,43,114,71.4,38.88830158,1512.3,0,0,0,0,0,0,0,0,1,89.25,43,114,64,0,0,0,0,0,0,2,86,2,228,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-45653-17,192.168.10.12,45653,192.168.10.3,53,17,7/7/2017 3:42,133674,2,2,68,212,34,34,34,0,106,106,106,0,2094.648174,29.92354534,44558,77131.68999,133622,3,49,49,0,49,49,3,3,0,3,3,0,0,0,0,80,80,14.96177267,14.96177267,34,106,62.8,39.43602414,1555.2,0,0,0,0,0,0,0,0,1,78.5,34,106,80,0,0,0,0,0,0,2,68,2,212,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-6335-17,192.168.10.12,6335,192.168.10.3,53,17,7/7/2017 3:42,134426,2,2,66,210,33,33,33,0,105,105,105,0,2053.174237,29.75614836,44808.66667,77565.85738,134374,3,49,49,0,49,49,3,3,0,3,3,0,0,0,0,64,64,14.87807418,14.87807418,33,105,61.8,39.43602414,1555.2,0,0,0,0,0,0,0,0,1,77.25,33,105,64,0,0,0,0,0,0,2,66,2,210,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-63908-17,192.168.10.12,63908,192.168.10.3,53,17,7/7/2017 3:42,71834,2,2,70,234,35,35,35,0,117,117,117,0,4231.979286,55.68393797,23944.66667,41429.21805,71783,3,48,48,0,48,48,3,3,0,3,3,0,0,0,0,64,64,27.84196898,27.84196898,35,117,67.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,84.75,35,117,64,0,0,0,0,0,0,2,70,2,234,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-15347-17,192.168.10.12,15347,192.168.10.3,53,17,7/7/2017 3:42,24991,2,2,66,500,33,33,33,0,250,250,250,0,22648.15334,160.0576207,8330.333333,14423.36442,24985,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,80.02881037,80.02881037,33,250,119.8,118.855795,14126.7,0,0,0,0,0,0,0,0,1,149.75,33,250,64,0,0,0,0,0,0,2,66,2,500,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-62345-17,192.168.10.12,62345,192.168.10.3,53,17,7/7/2017 3:42,200,2,2,60,264,30,30,30,0,132,132,132,0,1620000,20000,66.66666667,109.4090185,193,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,10000,10000,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30,132,64,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-29792-17,192.168.10.12,29792,192.168.10.3,53,17,7/7/2017 3:42,197,2,2,94,206,47,47,47,0,103,103,103,0,1522842.64,20304.56853,65.66666667,73.79250188,147,3,47,47,0,47,47,3,3,0,3,3,0,0,0,0,64,64,10152.28426,10152.28426,47,103,69.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,86.75,47,103,64,0,0,0,0,0,0,2,94,2,206,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-58404-17,192.168.10.12,58404,192.168.10.3,53,17,7/7/2017 3:42,60081,2,2,60,124,30,30,30,0,62,62,62,0,3062.532248,66.576788,20027,34642.75519,60029,4,48,48,0,48,48,4,4,0,4,4,0,0,0,0,80,64,33.288394,33.288394,30,62,42.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,53.5,30,62,80,0,0,0,0,0,0,2,60,2,124,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-15999-17,192.168.10.12,15999,192.168.10.3,53,17,7/7/2017 3:42,216,2,2,94,230,47,47,47,0,115,115,115,0,1500000,18518.51852,72,42.43819035,121,47,48,48,0,48,48,47,47,0,47,47,0,0,0,0,64,64,9259.259259,9259.259259,47,115,74.2,37.24513391,1387.2,0,0,0,0,0,0,0,0,1,92.75,47,115,64,0,0,0,0,0,0,2,94,2,230,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-18731-17,192.168.10.12,18731,192.168.10.3,53,17,7/7/2017 3:42,296,2,2,64,340,32,32,32,0,170,170,170,0,1364864.865,13513.51351,98.66666667,168.2983462,293,1,1,1,0,1,1,2,2,0,2,2,0,0,0,0,64,64,6756.756757,6756.756757,32,170,87.2,75.58571294,5713.2,0,0,0,0,0,0,0,0,1,109,32,170,64,0,0,0,0,0,0,2,64,2,340,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-16923-17,192.168.10.12,16923,192.168.10.3,53,17,7/7/2017 3:42,457,2,2,90,196,45,45,45,0,98,98,98,0,625820.5689,8752.73523,152.3333333,262.9835229,456,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,64,64,4376.367615,4376.367615,45,98,66.2,29.02929555,842.7,0,0,0,0,0,0,0,0,1,82.75,45,98,64,0,0,0,0,0,0,2,90,2,196,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-24954-17,192.168.10.12,24954,192.168.10.3,53,17,7/7/2017 3:42,261,2,2,60,344,30,30,30,0,172,172,172,0,1547892.72,15325.6705,87,109.8225842,211,2,48,48,0,48,48,2,2,0,2,2,0,0,0,0,64,64,7662.835249,7662.835249,30,172,86.8,77.77660317,6049.2,0,0,0,0,0,0,0,0,1,108.5,30,172,64,0,0,0,0,0,0,2,60,2,344,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-21830-17,192.168.10.12,21830,192.168.10.3,53,17,7/7/2017 3:42,133244,2,2,72,184,36,36,36,0,92,92,92,0,1921.287262,30.02011348,44414.66667,76924.99517,133240,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,40,64,15.01005674,15.01005674,36,92,58.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,73,36,92,40,0,0,0,0,0,0,2,72,2,184,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-51539-17,192.168.10.12,51539,192.168.10.3,53,17,7/7/2017 3:42,48009,2,2,72,128,36,36,36,0,64,64,64,0,4165.885563,83.31771126,16003,27715.411,48006,1,1,1,0,1,1,2,2,0,2,2,0,0,0,0,64,64,41.65885563,41.65885563,36,64,47.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,59,36,64,64,0,0,0,0,0,0,2,72,2,128,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-45806-17,192.168.10.12,45806,192.168.10.3,53,17,7/7/2017 3:42,186,2,2,64,140,32,32,32,0,70,70,70,0,1096774.194,21505.37634,62,102.1909976,180,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,10752.68817,10752.68817,32,70,47.2,20.81345719,433.2,0,0,0,0,0,0,0,0,1,59,32,70,64,0,0,0,0,0,0,2,64,2,140,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-62035-17,192.168.10.12,62035,192.168.10.3,53,17,7/7/2017 3:42,60790,2,2,68,230,34,34,34,0,115,115,115,0,4902.12206,65.8002961,20263.33333,35052.09709,60738,3,49,49,0,49,49,3,3,0,3,3,0,0,0,0,64,64,32.90014805,32.90014805,34,115,66.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,83,34,115,64,0,0,0,0,0,0,2,68,2,230,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-2271-17,192.168.10.12,2271,192.168.10.3,53,17,7/7/2017 3:42,469667,2,2,74,206,37,37,37,0,103,103,103,0,596.1670716,8.516672451,156555.6667,271158.0388,469662,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,64,64,4.258336225,4.258336225,37,103,63.4,36.1496888,1306.8,0,0,0,0,0,0,0,0,1,79.25,37,103,64,0,0,0,0,0,0,2,74,2,206,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-47319-17,192.168.10.12,47319,192.168.10.3,53,17,7/7/2017 3:42,24068,2,2,72,104,36,36,36,0,52,52,52,0,7312.61426,166.1957786,8022.666667,13733.155,23880,3,3,3,0,3,3,185,185,0,185,185,0,0,0,0,64,64,83.09788931,83.09788931,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53,36,52,64,0,0,0,0,0,0,2,72,2,104,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
